GEOID,Y_CntEst,Y_CntMOE,Y_UniEst,Y_UniMoe,Y_PctEst,Y_PctMOE,Y_Pctile,Y_Score,OA_UniEst,OA_UniMoe,OA_PctEst,OA_PctMOE,OA_CntEst,OA_CntMOE,OA_Pctile,OA_Score,F_CntEst,F_CntMOE,F_UniEst,F_UniMoe,F_PctEst,F_PctMOE,F_Pctile,F_Score,RM_CntEst,RM_CntMOE,RM_UniEst,RM_UniMoe,RM_PctEst,RM_PctMOE,RM_Pctile,RM_Score,EM_CntEst,EM_CntMOE,EM_UniEst,EM_UniMoe,EM_PctEst,EM_PctMOE,EM_Pctile,EM_Score,FB_CntEst,FB_CntMOE,FB_UniEst,FB_UniMoe,FB_PctEst,FB_PctMOE,FB_Pctile,FB_Score,LEP_CntEst,LEP_CntMOE,LEP_UniEst,LEP_UniMoe,LEP_PctEst,LEP_PctMOE,LEP_Pctile,LEP_Score,D_CntEst,D_CntMOE,D_UniEst,D_UniMoe,D_PctEst,D_PctMOE,D_Pctile,D_Score,LI_CntEst,LI_CntMOE,LI_UniEst,LI_UniMoe,LI_PctEst,LI_PctMOE,LI_Pctile,LI_Score,IPD_Score
34007610600,108,29,1170,157,0.092,0.025,0.04,0,1170,157,0.282,0.059,330,93,0.96,4,606,99,1170,157,0.518,0.052,0.51,2,527,126,1170,157,0.45,0.108,0.72,2,224,102,1170,157,0.191,0.087,0.89,3,210,108,1170,157,0.179,0.092,0.85,3,103,51,1112,155,0.093,0.041,0.81,2,150,43,992,116,0.151,0.041,0.72,2,363,120,992,116,0.366,0.121,0.7,2,20
34007610800,580,129,2845,326,0.204,0.045,0.37,2,2845,326,0.155,0.041,441,121,0.63,2,1454,178,2845,326,0.511,0.041,0.43,2,1515,387,2845,326,0.533,0.136,0.76,3,935,211,2845,326,0.329,0.074,0.94,4,657,232,2845,326,0.231,0.082,0.91,3,327,136,2714,322,0.12,0.052,0.85,3,416,136,2845,326,0.146,0.048,0.68,2,1210,363,2845,326,0.425,0.128,0.76,3,24
34007610900,449,91,3436,178,0.131,0.026,0.07,1,3436,178,0.228,0.023,783,87,0.9,3,1930,128,3436,178,0.562,0.026,0.87,3,75,58,3436,178,0.022,0.017,0.02,1,36,31,3436,178,0.01,0.009,0.1,1,56,36,3436,178,0.016,0.01,0.04,1,26,21,3352,159,0.008,0.006,0.1,1,673,107,3436,178,0.196,0.03,0.9,3,542,107,3433,178,0.158,0.031,0.35,1,15
34007611000,1742,235,6206,368,0.281,0.038,0.87,3,6206,368,0.085,0.017,528,105,0.14,1,3075,299,6206,368,0.495,0.046,0.26,2,1704,692,6206,368,0.275,0.112,0.58,2,1045,540,6206,368,0.168,0.087,0.87,3,659,504,6206,368,0.106,0.081,0.65,2,410,270,5710,368,0.072,0.047,0.74,2,1067,250,6206,368,0.172,0.041,0.82,3,2097,418,6138,369,0.342,0.068,0.68,2,20
34007611100,650,160,3149,248,0.206,0.051,0.38,2,3149,248,0.201,0.027,632,77,0.85,3,1648,194,3149,248,0.523,0.045,0.57,2,497,260,3149,248,0.158,0.083,0.39,1,223,210,3149,248,0.071,0.067,0.68,2,269,155,3149,248,0.085,0.049,0.53,2,210,136,3032,245,0.069,0.044,0.73,2,538,121,3149,248,0.171,0.043,0.82,3,964,265,3126,242,0.308,0.085,0.65,2,19
34007611200,940,104,4312,216,0.218,0.024,0.47,2,4312,216,0.175,0.025,754,118,0.76,2,2172,174,4312,216,0.504,0.032,0.36,2,434,133,4312,216,0.101,0.031,0.26,1,139,77,4312,216,0.032,0.018,0.36,2,184,83,4312,216,0.043,0.019,0.22,1,99,56,4161,227,0.024,0.013,0.36,1,506,91,4229,218,0.12,0.02,0.53,2,633,190,4227,219,0.15,0.045,0.33,1,14
34007611300,837,170,4455,336,0.188,0.038,0.26,2,4455,336,0.213,0.035,951,167,0.88,3,2304,242,4455,336,0.517,0.038,0.5,2,402,153,4455,336,0.09,0.034,0.23,1,114,99,4455,336,0.026,0.022,0.3,2,177,101,4455,336,0.04,0.023,0.19,1,122,76,4295,310,0.028,0.018,0.42,2,514,135,4110,307,0.125,0.032,0.56,2,1135,367,4092,305,0.277,0.09,0.61,2,17
34007611400,874,124,4191,213,0.209,0.03,0.4,2,4191,213,0.109,0.013,456,52,0.28,1,2074,156,4191,213,0.495,0.027,0.26,2,784,197,4191,213,0.187,0.047,0.46,2,248,181,4191,213,0.059,0.043,0.61,2,144,113,4191,213,0.034,0.027,0.15,1,47,57,3945,203,0.012,0.014,0.18,1,642,167,4191,213,0.153,0.037,0.74,2,864,320,4191,213,0.206,0.076,0.46,2,15
34007611500,714,127,4854,359,0.147,0.026,0.1,1,4854,359,0.189,0.025,917,120,0.82,3,2237,219,4854,359,0.461,0.032,0.05,1,575,186,4854,359,0.118,0.038,0.3,1,451,272,4854,359,0.093,0.056,0.76,2,161,83,4854,359,0.033,0.017,0.14,1,111,54,4746,360,0.023,0.011,0.35,1,541,138,4253,312,0.127,0.031,0.57,2,739,223,4235,315,0.174,0.053,0.39,1,13
34007611600,617,262,3709,351,0.166,0.071,0.15,1,3709,351,0.146,0.035,540,115,0.57,2,1984,213,3709,351,0.535,0.043,0.71,2,1096,261,3709,351,0.295,0.07,0.6,2,216,147,3709,351,0.058,0.04,0.6,2,152,98,3709,351,0.041,0.026,0.2,1,212,139,3505,300,0.06,0.037,0.69,2,495,173,3709,351,0.133,0.049,0.61,2,1103,439,3709,351,0.297,0.118,0.64,2,16
34007611700,617,86,3093,192,0.199,0.028,0.33,2,3093,192,0.111,0.012,344,37,0.29,1,1602,162,3093,192,0.518,0.039,0.51,2,314,200,3093,192,0.102,0.065,0.26,1,107,79,3093,192,0.035,0.026,0.4,2,286,193,3093,192,0.092,0.062,0.58,2,65,50,2897,206,0.022,0.017,0.33,1,448,151,3093,192,0.145,0.048,0.68,2,770,232,3072,194,0.251,0.076,0.57,2,15
34015500100,932,121,4247,18,0.219,0.028,0.48,2,4247,18,0.123,0.018,523,75,0.39,2,2264,157,4247,18,0.533,0.037,0.69,2,412,187,4247,18,0.097,0.044,0.25,1,274,176,4247,18,0.065,0.041,0.64,2,128,93,4247,18,0.03,0.022,0.12,1,138,116,4065,87,0.034,0.029,0.49,2,852,158,4247,18,0.201,0.037,0.91,3,1085,256,4236,24,0.256,0.06,0.58,2,17
34015500201,471,57,2414,204,0.195,0.024,0.3,2,2414,204,0.135,0.023,326,49,0.48,2,1082,102,2414,204,0.448,0.036,0.02,1,183,146,2414,204,0.076,0.06,0.18,1,178,141,2414,204,0.074,0.058,0.7,2,194,137,2414,204,0.08,0.057,0.5,2,164,135,2341,210,0.07,0.055,0.74,2,422,93,2414,204,0.175,0.039,0.83,3,531,165,2400,208,0.221,0.069,0.49,2,17
34015500202,1017,119,4611,218,0.221,0.026,0.5,2,4611,218,0.161,0.03,744,139,0.67,2,2648,220,4611,218,0.574,0.041,0.93,3,542,130,4611,218,0.118,0.028,0.3,1,102,77,4611,218,0.022,0.017,0.25,1,165,112,4611,218,0.036,0.024,0.16,1,75,61,4365,225,0.017,0.014,0.26,1,569,126,4611,218,0.123,0.027,0.55,2,921,258,4611,218,0.2,0.056,0.45,2,15
34015500203,1000,110,4714,209,0.212,0.023,0.42,2,4714,209,0.138,0.018,649,93,0.51,2,2328,160,4714,209,0.494,0.027,0.25,2,414,172,4714,209,0.088,0.036,0.22,1,57,49,4714,209,0.012,0.01,0.12,1,136,82,4714,209,0.029,0.017,0.11,1,8,14,4594,221,0.002,0.003,0.03,1,557,115,4714,209,0.118,0.024,0.52,2,632,183,4706,210,0.134,0.039,0.28,1,13
34015500204,1385,255,6335,386,0.219,0.04,0.48,2,6335,386,0.151,0.027,956,174,0.6,2,3288,331,6335,386,0.519,0.037,0.53,2,1607,391,6335,386,0.254,0.062,0.56,2,343,173,6335,386,0.054,0.027,0.57,2,459,250,6335,386,0.072,0.039,0.45,2,157,128,6072,401,0.026,0.02,0.39,2,687,167,6196,375,0.111,0.025,0.47,2,893,256,6186,373,0.144,0.041,0.31,1,17
34015500205,601,72,3419,172,0.176,0.021,0.19,1,3419,172,0.265,0.029,905,99,0.94,4,1740,134,3419,172,0.509,0.033,0.41,2,230,106,3419,172,0.067,0.031,0.16,1,45,39,3419,172,0.013,0.011,0.14,1,109,57,3419,172,0.032,0.017,0.14,1,8,12,3274,179,0.002,0.004,0.03,1,605,117,3419,172,0.177,0.035,0.84,3,669,209,3419,172,0.196,0.061,0.44,2,16
34015500300,679,75,3005,26,0.226,0.025,0.54,2,3005,26,0.12,0.012,362,36,0.36,2,1650,81,3005,26,0.549,0.027,0.81,3,145,96,3005,26,0.048,0.032,0.09,1,50,28,3005,26,0.017,0.009,0.18,1,52,40,3005,26,0.017,0.013,0.04,1,16,14,2774,65,0.006,0.005,0.07,1,474,93,3005,26,0.158,0.031,0.76,3,925,223,3005,26,0.308,0.074,0.65,2,16
34015500400,1737,422,6025,25,0.288,0.07,0.88,3,6025,25,0.105,0.018,634,111,0.25,1,3313,202,6025,25,0.55,0.033,0.81,3,2736,504,6025,25,0.454,0.084,0.72,2,625,172,6025,25,0.104,0.029,0.78,2,304,164,6025,25,0.05,0.027,0.27,1,145,102,5566,216,0.026,0.018,0.39,2,1034,221,6025,25,0.172,0.037,0.82,3,2881,634,6025,25,0.478,0.105,0.79,3,20
34015500500,970,122,4869,19,0.199,0.025,0.33,2,4869,19,0.184,0.017,896,83,0.81,3,2561,120,4869,19,0.526,0.025,0.61,2,289,153,4869,19,0.059,0.031,0.13,1,108,90,4869,19,0.022,0.018,0.25,1,200,151,4869,19,0.041,0.031,0.2,1,54,55,4720,59,0.011,0.012,0.16,1,756,140,4869,19,0.155,0.029,0.75,3,841,292,4869,19,0.173,0.06,0.38,1,15
34015500600,2889,275,10193,32,0.283,0.027,0.87,3,10193,32,0.129,0.014,1316,146,0.44,2,5323,265,10193,32,0.522,0.026,0.56,2,1758,321,10193,32,0.172,0.031,0.42,1,309,218,10193,32,0.03,0.021,0.34,2,408,169,10193,32,0.04,0.017,0.19,1,178,94,9222,182,0.019,0.01,0.29,1,1102,255,10081,104,0.109,0.025,0.45,2,1063,450,9976,144,0.107,0.045,0.17,1,15
34015500701,1759,265,7952,298,0.221,0.033,0.5,2,7952,298,0.154,0.014,1223,115,0.63,2,4513,277,7952,298,0.568,0.033,0.9,3,822,410,7952,298,0.103,0.052,0.27,1,359,230,7952,298,0.045,0.029,0.5,2,222,138,7952,298,0.028,0.017,0.1,1,65,87,7506,340,0.009,0.012,0.12,1,1027,215,7952,298,0.129,0.026,0.58,2,1608,484,7910,296,0.203,0.061,0.45,2,16
34015500702,1416,162,5736,290,0.247,0.028,0.71,2,5736,290,0.13,0.014,744,77,0.45,2,2584,217,5736,290,0.45,0.034,0.03,1,291,191,5736,290,0.051,0.033,0.1,1,16,26,5736,290,0.003,0.005,0.03,1,52,49,5736,290,0.009,0.009,0.02,1,0,17,5582,283,0,0.006,0.01,0,462,165,5736,290,0.081,0.027,0.22,1,732,289,5736,290,0.128,0.05,0.25,1,10
34015500703,291,52,1425,143,0.204,0.036,0.37,2,1425,143,0.162,0.029,231,35,0.68,2,700,99,1425,143,0.491,0.041,0.22,1,62,51,1425,143,0.044,0.036,0.08,1,78,54,1425,143,0.055,0.038,0.58,2,43,28,1425,143,0.03,0.02,0.12,1,18,15,1386,141,0.013,0.011,0.19,1,94,47,1425,143,0.066,0.031,0.12,1,245,88,1417,136,0.173,0.062,0.38,1,12
34015500800,518,50,2199,98,0.236,0.023,0.62,2,2199,98,0.137,0.018,301,44,0.5,2,1009,71,2199,98,0.459,0.027,0.04,1,106,59,2199,98,0.048,0.027,0.09,1,27,18,2199,98,0.012,0.008,0.12,1,38,23,2199,98,0.017,0.01,0.04,1,6,9,2138,98,0.003,0.004,0.04,1,247,86,2199,98,0.112,0.039,0.48,2,251,96,2199,98,0.114,0.044,0.2,1,12
34015500900,609,107,3022,21,0.202,0.035,0.35,2,3022,21,0.155,0.019,469,57,0.63,2,1583,83,3022,21,0.524,0.027,0.58,2,120,60,3022,21,0.04,0.02,0.07,1,130,74,3022,21,0.043,0.024,0.48,2,86,42,3022,21,0.028,0.014,0.1,1,48,32,2804,108,0.017,0.011,0.26,1,417,104,3022,21,0.138,0.035,0.64,2,358,124,3004,29,0.119,0.041,0.22,1,14
34015501001,491,102,2073,165,0.237,0.049,0.63,2,2073,165,0.096,0.013,199,24,0.19,1,1162,127,2073,165,0.561,0.035,0.87,3,647,215,2073,165,0.312,0.104,0.62,2,349,157,2073,165,0.168,0.076,0.87,3,93,61,2073,165,0.045,0.029,0.24,1,64,49,1886,156,0.034,0.026,0.49,2,301,84,2073,165,0.145,0.039,0.68,2,685,220,2073,165,0.33,0.106,0.67,2,18
34015501002,923,153,4160,281,0.222,0.037,0.51,2,4160,281,0.18,0.029,747,111,0.79,3,2190,235,4160,281,0.526,0.044,0.61,2,2235,344,4160,281,0.537,0.083,0.76,3,477,244,4160,281,0.115,0.059,0.81,2,214,135,4160,281,0.051,0.032,0.28,1,164,120,3752,231,0.044,0.032,0.6,2,860,188,4012,265,0.214,0.045,0.93,4,1915,397,4012,265,0.477,0.099,0.79,3,22
34015501003,791,151,3854,292,0.205,0.039,0.37,2,3854,292,0.109,0.018,421,63,0.28,1,1802,188,3854,292,0.468,0.041,0.07,1,840,256,3854,292,0.218,0.066,0.51,2,231,159,3854,292,0.06,0.041,0.61,2,341,239,3854,292,0.088,0.062,0.55,2,289,242,3681,273,0.079,0.065,0.76,2,387,112,3854,292,0.1,0.03,0.37,2,923,299,3821,275,0.242,0.078,0.55,2,16
34015501101,762,148,4361,267,0.175,0.034,0.18,1,4361,267,0.215,0.028,939,131,0.89,3,2378,222,4361,267,0.545,0.028,0.78,3,1412,244,4361,267,0.324,0.056,0.64,2,512,174,4361,267,0.117,0.04,0.81,2,290,152,4361,267,0.066,0.035,0.41,2,179,117,4121,246,0.043,0.029,0.59,2,859,148,4277,251,0.201,0.034,0.91,3,1267,264,4277,251,0.296,0.062,0.63,2,20
34015501102,1284,155,6887,396,0.186,0.023,0.24,1,6887,396,0.117,0.019,807,120,0.34,2,3475,282,6887,396,0.505,0.032,0.37,2,1770,340,6887,396,0.257,0.049,0.56,2,431,166,6887,396,0.063,0.024,0.63,2,633,171,6887,396,0.092,0.025,0.58,2,194,139,6367,422,0.03,0.022,0.44,2,948,244,6852,399,0.138,0.035,0.64,2,788,317,6887,396,0.114,0.046,0.2,1,16
34015501103,1159,191,4897,328,0.237,0.039,0.63,2,4897,328,0.119,0.014,581,62,0.35,2,2637,219,4897,328,0.538,0.027,0.73,2,991,346,4897,328,0.202,0.071,0.49,2,381,319,4897,328,0.078,0.065,0.72,2,367,145,4897,328,0.075,0.03,0.47,2,187,113,4594,303,0.041,0.024,0.57,2,726,207,4897,328,0.148,0.039,0.7,2,911,382,4886,328,0.186,0.078,0.41,2,18
34015501104,554,92,3021,237,0.183,0.03,0.23,1,3021,237,0.206,0.028,623,84,0.87,3,1534,189,3021,237,0.508,0.042,0.4,2,483,231,3021,237,0.16,0.076,0.4,1,168,130,3021,237,0.056,0.043,0.59,2,328,198,3021,237,0.109,0.066,0.66,2,277,181,2871,231,0.096,0.059,0.81,2,487,103,2797,233,0.174,0.036,0.83,3,473,150,2797,233,0.169,0.054,0.38,1,17
34015501105,622,117,3071,377,0.203,0.038,0.36,2,3071,377,0.129,0.038,395,113,0.44,2,1484,210,3071,377,0.483,0.094,0.15,1,661,494,3071,377,0.215,0.161,0.5,2,223,126,3071,377,0.073,0.041,0.69,2,460,481,3071,377,0.15,0.157,0.78,3,377,427,2956,377,0.128,0.134,0.86,3,525,138,3071,377,0.171,0.05,0.82,3,1153,517,3071,377,0.375,0.168,0.71,2,20
34015501106,939,198,3885,355,0.242,0.051,0.67,2,3885,355,0.237,0.046,919,198,0.92,3,2097,216,3885,355,0.54,0.037,0.75,2,1585,362,3885,355,0.408,0.093,0.69,2,205,207,3885,355,0.053,0.053,0.56,2,249,132,3885,355,0.064,0.034,0.39,2,42,49,3618,283,0.012,0.013,0.18,1,601,195,3752,359,0.16,0.044,0.77,3,606,241,3752,359,0.162,0.064,0.36,1,18
34015501107,827,115,4416,229,0.187,0.026,0.25,1,4416,229,0.147,0.012,648,58,0.58,2,2191,193,4416,229,0.496,0.03,0.27,2,311,153,4416,229,0.07,0.035,0.17,1,154,113,4416,229,0.035,0.026,0.4,2,99,73,4416,229,0.022,0.017,0.07,1,41,55,4192,218,0.01,0.013,0.14,1,716,151,4416,229,0.162,0.032,0.78,3,953,256,4387,239,0.217,0.058,0.48,2,15
34015501201,1457,135,6199,291,0.235,0.022,0.61,2,6199,291,0.12,0.017,744,104,0.36,2,3171,180,6199,291,0.512,0.019,0.44,2,577,274,6199,291,0.093,0.044,0.24,1,62,63,6199,291,0.01,0.01,0.1,1,362,164,6199,291,0.058,0.026,0.34,1,237,128,5955,289,0.04,0.021,0.56,2,450,135,6189,292,0.073,0.02,0.16,1,430,239,6199,291,0.069,0.039,0.06,1,13
34015501202,1163,156,4847,311,0.24,0.032,0.65,2,4847,311,0.115,0.014,556,62,0.32,2,2445,191,4847,311,0.504,0.029,0.36,2,379,163,4847,311,0.078,0.034,0.19,1,59,58,4847,311,0.012,0.012,0.12,1,401,136,4847,311,0.083,0.028,0.52,2,84,56,4495,337,0.019,0.012,0.29,1,458,114,4847,311,0.094,0.023,0.31,1,420,189,4839,310,0.087,0.039,0.11,1,13
34015501203,682,66,3209,155,0.213,0.021,0.43,2,3209,155,0.175,0.018,562,54,0.76,2,1529,114,3209,155,0.476,0.035,0.1,1,55,45,3209,155,0.017,0.014,0.02,1,5,8,3209,155,0.002,0.002,0.03,1,50,41,3209,155,0.016,0.013,0.04,1,32,33,3068,172,0.01,0.011,0.14,1,366,105,3209,155,0.114,0.032,0.49,2,297,133,3209,155,0.093,0.041,0.13,1,12
34015501204,863,85,3892,162,0.222,0.022,0.51,2,3892,162,0.166,0.018,646,68,0.71,2,1983,124,3892,162,0.51,0.029,0.42,2,363,191,3892,162,0.093,0.049,0.24,1,91,67,3892,162,0.023,0.017,0.26,2,226,136,3892,162,0.058,0.035,0.34,1,35,33,3667,165,0.01,0.009,0.14,1,578,138,3892,162,0.149,0.034,0.71,2,471,213,3883,162,0.121,0.055,0.23,1,14
34015501205,715,73,2905,147,0.246,0.025,0.7,2,2905,147,0.093,0.011,270,31,0.17,1,1549,126,2905,147,0.533,0.031,0.69,2,360,122,2905,147,0.124,0.042,0.32,1,101,77,2905,147,0.035,0.027,0.4,2,185,68,2905,147,0.064,0.023,0.39,2,99,68,2735,158,0.036,0.025,0.52,2,349,127,2905,147,0.12,0.043,0.53,2,414,181,2905,147,0.143,0.062,0.31,1,15
34015501206,769,93,3796,223,0.203,0.024,0.36,2,3796,223,0.243,0.027,924,116,0.92,3,2203,213,3796,223,0.58,0.039,0.94,3,669,215,3796,223,0.176,0.057,0.43,1,278,133,3796,223,0.073,0.035,0.69,2,307,120,3796,223,0.081,0.032,0.5,2,143,82,3628,218,0.039,0.023,0.55,2,644,142,3663,199,0.176,0.036,0.83,3,830,240,3663,199,0.227,0.066,0.5,2,20
34015501208,689,109,4177,225,0.165,0.026,0.14,1,4177,225,0.229,0.023,957,89,0.91,3,2190,188,4177,225,0.524,0.036,0.58,2,508,288,4177,225,0.122,0.069,0.32,1,181,186,4177,225,0.043,0.045,0.48,2,388,180,4177,225,0.093,0.043,0.59,2,251,204,4011,221,0.063,0.049,0.7,2,535,122,4117,224,0.13,0.03,0.59,2,580,238,4094,211,0.142,0.058,0.3,1,16
34015501209,1569,342,7101,471,0.221,0.048,0.5,2,7101,471,0.139,0.026,990,164,0.51,2,3666,444,7101,471,0.516,0.039,0.49,2,1335,411,7101,471,0.188,0.058,0.46,2,686,322,7101,471,0.097,0.045,0.77,2,372,164,7101,471,0.052,0.023,0.29,1,142,94,6553,388,0.022,0.015,0.33,1,680,205,7101,471,0.096,0.03,0.33,2,1341,396,7101,471,0.189,0.056,0.42,2,16
34015501210,929,139,3685,186,0.252,0.038,0.74,3,3685,186,0.11,0.009,406,33,0.28,1,1682,162,3685,186,0.456,0.042,0.04,1,180,93,3685,186,0.049,0.025,0.09,1,43,48,3685,186,0.012,0.013,0.12,1,160,69,3685,186,0.043,0.019,0.22,1,66,44,3527,207,0.019,0.013,0.29,1,298,87,3674,187,0.081,0.024,0.22,1,480,260,3685,186,0.13,0.071,0.26,1,11
34015501212,670,166,3547,285,0.189,0.047,0.27,2,3547,285,0.111,0.019,392,59,0.29,1,1936,190,3547,285,0.546,0.042,0.79,3,785,259,3547,285,0.221,0.073,0.51,2,293,138,3547,285,0.083,0.039,0.73,2,314,166,3547,285,0.089,0.047,0.56,2,127,91,3433,271,0.037,0.027,0.53,2,454,119,3547,285,0.128,0.031,0.58,2,445,208,3527,286,0.126,0.059,0.25,1,17
34015501213,1145,170,4739,241,0.242,0.036,0.67,2,4739,241,0.125,0.018,591,91,0.4,2,2510,185,4739,241,0.53,0.024,0.65,2,715,340,4739,241,0.151,0.072,0.37,1,234,184,4739,241,0.049,0.039,0.53,2,237,111,4739,241,0.05,0.023,0.27,1,220,132,4471,261,0.049,0.03,0.63,2,397,122,4739,241,0.084,0.025,0.23,1,415,216,4739,241,0.088,0.046,0.11,1,14
34015501301,818,85,3636,166,0.225,0.023,0.53,2,3636,166,0.158,0.017,575,64,0.66,2,1961,126,3636,166,0.539,0.033,0.74,2,120,77,3636,166,0.033,0.021,0.05,1,55,60,3636,166,0.015,0.017,0.16,1,146,77,3636,166,0.04,0.021,0.19,1,58,44,3480,169,0.017,0.013,0.26,1,427,102,3625,165,0.118,0.026,0.52,2,606,246,3636,166,0.167,0.068,0.37,1,13
34015501302,714,114,2864,177,0.249,0.04,0.72,2,2864,177,0.105,0.015,300,43,0.25,1,1440,140,2864,177,0.503,0.034,0.34,2,88,66,2864,177,0.031,0.023,0.04,1,49,38,2864,177,0.017,0.013,0.18,1,112,80,2864,177,0.039,0.028,0.18,1,28,34,2728,187,0.01,0.013,0.14,1,289,123,2864,177,0.101,0.043,0.38,2,381,178,2864,177,0.133,0.062,0.27,1,12
34015501303,549,64,2432,181,0.226,0.026,0.54,2,2432,181,0.243,0.033,591,76,0.92,3,1288,124,2432,181,0.53,0.038,0.65,2,230,193,2432,181,0.095,0.079,0.24,1,11,19,2432,181,0.005,0.008,0.05,1,97,65,2432,181,0.04,0.027,0.19,1,36,47,2368,176,0.015,0.02,0.22,1,301,89,2357,197,0.128,0.038,0.58,2,210,105,2357,197,0.089,0.045,0.12,1,14
34015501402,437,115,3336,380,0.131,0.034,0.07,1,3336,380,0.102,0.033,339,105,0.23,1,1774,362,3336,380,0.532,0.071,0.68,2,1146,308,3336,380,0.344,0.092,0.66,2,376,245,3336,380,0.113,0.073,0.8,2,235,146,3336,380,0.07,0.044,0.43,2,161,111,3259,381,0.049,0.033,0.63,2,357,116,3326,380,0.107,0.037,0.43,2,1523,425,2840,391,0.536,0.15,0.83,3,17
34015501403,728,143,3468,284,0.21,0.041,0.41,2,3468,284,0.175,0.021,608,68,0.76,2,1739,192,3468,284,0.501,0.035,0.32,2,898,286,3468,284,0.259,0.082,0.56,2,251,134,3468,284,0.072,0.039,0.69,2,101,66,3468,284,0.029,0.019,0.11,1,26,34,3319,281,0.008,0.01,0.1,1,516,127,3468,284,0.149,0.038,0.71,2,714,236,3459,286,0.206,0.068,0.46,2,16
34015501404,106,41,3016,412,0.035,0.014,0.01,0,3016,412,0.012,0.008,37,25,0.01,0,1425,292,3016,412,0.472,0.056,0.08,1,711,203,3016,412,0.236,0.067,0.53,2,213,86,3016,412,0.071,0.029,0.68,2,100,69,3016,412,0.033,0.023,0.14,1,56,76,3016,412,0.019,0.025,0.29,1,133,51,3016,412,0.044,0.016,0.03,1,610,173,1085,206,0.562,0.159,0.85,3,11
34015501405,996,127,4130,263,0.241,0.031,0.66,2,4130,263,0.106,0.013,438,56,0.26,1,2176,192,4130,263,0.527,0.032,0.62,2,511,161,4130,263,0.124,0.039,0.32,1,25,28,4130,263,0.006,0.007,0.06,1,185,102,4130,263,0.045,0.025,0.24,1,56,47,3835,240,0.015,0.012,0.22,1,236,93,4120,261,0.057,0.022,0.08,1,410,207,4120,261,0.1,0.05,0.15,1,11
34015501406,1061,245,5008,359,0.212,0.049,0.42,2,5008,359,0.132,0.024,659,114,0.46,2,2354,267,5008,359,0.47,0.051,0.08,1,1738,400,5008,359,0.347,0.08,0.66,2,822,318,5008,359,0.164,0.063,0.87,3,428,170,5008,359,0.085,0.034,0.53,2,197,96,4654,349,0.042,0.021,0.58,2,622,152,5008,359,0.124,0.033,0.55,2,2148,528,5008,359,0.429,0.105,0.76,3,19
34015501500,2104,282,8292,33,0.254,0.034,0.75,3,8292,33,0.12,0.019,997,160,0.36,2,4354,234,8292,33,0.525,0.028,0.59,2,2343,501,8292,33,0.283,0.06,0.59,2,589,270,8292,33,0.071,0.033,0.68,2,375,215,8292,33,0.045,0.026,0.24,1,220,163,7673,195,0.029,0.021,0.43,2,1289,332,8292,33,0.155,0.04,0.75,3,2361,519,8292,33,0.285,0.063,0.62,2,19
34015501603,1309,145,6463,317,0.203,0.022,0.36,2,6463,317,0.245,0.026,1583,189,0.93,3,3462,245,6463,317,0.536,0.03,0.71,2,983,390,6463,317,0.152,0.06,0.38,1,762,395,6463,317,0.118,0.061,0.81,2,465,241,6463,317,0.072,0.037,0.45,2,100,121,6254,330,0.016,0.019,0.24,1,1143,289,6463,317,0.177,0.044,0.84,3,1548,459,6463,317,0.24,0.071,0.54,2,18
34015501604,2118,197,7685,345,0.276,0.026,0.85,3,7685,345,0.103,0.025,795,197,0.24,1,3919,263,7685,345,0.51,0.027,0.42,2,1586,389,7685,345,0.206,0.051,0.49,2,298,143,7685,345,0.039,0.019,0.44,2,338,190,7685,345,0.044,0.025,0.23,1,180,136,7200,355,0.025,0.019,0.37,2,1152,256,7533,337,0.153,0.034,0.74,2,1799,583,7533,337,0.239,0.077,0.54,2,17
34015501605,1123,155,4779,307,0.235,0.032,0.61,2,4779,307,0.191,0.02,915,72,0.83,3,2397,220,4779,307,0.502,0.032,0.33,2,1466,332,4779,307,0.307,0.069,0.62,2,318,238,4779,307,0.067,0.05,0.66,2,268,150,4779,307,0.056,0.031,0.32,1,63,59,4430,307,0.014,0.013,0.21,1,1053,190,4779,307,0.22,0.039,0.93,4,942,278,4673,297,0.202,0.059,0.45,2,19
34015501606,1571,250,6756,498,0.233,0.037,0.59,2,6756,498,0.136,0.015,917,84,0.49,2,3506,377,6756,498,0.519,0.033,0.53,2,1946,417,6756,498,0.288,0.062,0.6,2,460,324,6756,498,0.068,0.048,0.66,2,349,165,6756,498,0.052,0.024,0.29,1,181,165,6478,479,0.028,0.025,0.42,2,639,185,6744,498,0.095,0.027,0.32,1,884,432,6712,494,0.132,0.064,0.26,1,15
34015501608,1211,198,5126,379,0.236,0.039,0.62,2,5126,379,0.156,0.024,800,105,0.64,2,2454,207,5126,379,0.479,0.03,0.12,1,1095,280,5126,379,0.214,0.055,0.5,2,326,156,5126,379,0.064,0.03,0.64,2,376,185,5126,379,0.073,0.036,0.46,2,48,42,4845,361,0.01,0.009,0.14,1,774,183,5117,379,0.151,0.034,0.72,2,1039,294,5104,369,0.204,0.058,0.45,2,16
34015501609,1756,142,5856,309,0.3,0.024,0.91,3,5856,309,0.077,0.018,449,110,0.1,1,2888,232,5856,309,0.493,0.036,0.24,1,1760,368,5856,309,0.301,0.063,0.61,2,195,156,5856,309,0.033,0.027,0.38,2,458,151,5856,309,0.078,0.026,0.48,2,148,77,5614,301,0.026,0.014,0.39,2,626,206,5856,309,0.107,0.034,0.43,2,532,242,5856,309,0.091,0.041,0.12,1,16
